subject_id,session_number,seed,n_trials,n_test,block,base_bits,glm_bits,mmlpf_bits,diff_bits,glm_sigma,sigma_alpha,sigma_beta,sigma_phi,mean_beta,max_beta,mean_phi,mmlpf_loss_conc,mmlpf_worst_bits,glm_loss_conc,glm_worst_bits,seconds,error
632105,4,9,879,180,20,0.9225521636924007,0.1356204447653058,0.1149754634321783,0.020644981333127504,0.10138338702858328,0.20445171291724296,0.08571636617962068,0.2147260954778573,18.869652159971686,46.66103153225787,4.2682910260101945,0.7302668530975555,5.195687087804121,0.7924406444226432,6.491005411395753,56.6,
632105,5,0,910,180,20,0.85881377736622,0.1943662072528481,0.24238960369578677,-0.04802339644293868,0.07043397710876524,0.25698175735415807,0.31427473352457885,0.12976212675925763,45.83081436367966,95.47206292647014,2.59615106988898,0.7460051889268144,5.2632457235292085,0.5904078952391932,6.243121397510173,57.9,
632105,5,1,910,180,20,0.9995244116634312,0.12715524947335283,0.2888483552040323,-0.16169310573067947,0.07043397710876524,0.08563604060656704,0.020829901003781903,0.39260127576953885,10.518634257863999,27.680649268843034,4.75318006900667,0.8128975270158365,12.213441638706053,0.679207558678526,4.120494475310251,57.4,
632105,5,2,910,180,20,0.84691328921104,0.19622249618134377,0.19320241339807584,0.00302008278326793,0.07043397710876524,0.3728696725642691,0.3196283561690853,0.2092205744671184,22.478419673077646,75.50992223424846,3.0025011510477606,0.32916387480636916,4.429991545742019,0.3506944550054355,3.9136827825322116,57.3,
632105,5,3,910,180,20,0.9074851070883938,0.2721280705661822,0.27036208469024664,0.0017659858759355718,0.08691249686283227,0.3858958333529029,0.2378478126613295,0.2555024861654875,37.47107329044804,83.55700465149805,2.798951873915189,0.6181964012009309,8.272461272950427,0.46570186464302915,8.70855999497575,57.7,
632105,5,4,910,180,20,1.350609109956348,0.2276027665050596,0.1434181644767425,0.0841846020283171,0.08691249686283227,0.13117950427034972,0.18163767222030136,0.288128442979073,17.656905275617724,47.43804788011522,4.515620983628413,0.45846403621898063,5.820158793795495,0.34109185128101516,5.951899051240539,58.7,
632105,5,5,910,180,20,0.8659960064616952,0.15486744336625477,0.1855122199857359,-0.030644776619481118,0.08616328204742763,0.38190099218855933,0.29614474671052327,0.20604742244624633,35.97161006713425,66.64525477902559,3.634414274996074,0.7383476606001743,8.391715932052046,0.7624238013355427,8.48229384552782,58.5,
632105,5,6,910,180,20,1.0899883864618352,0.1408556493070531,0.18767801948242105,-0.046822370175367944,0.09662528598536034,0.3632382032021681,0.08938016448481301,0.36230079130366444,13.813194742133128,34.08969990130476,4.656136596299494,0.6267649305142424,8.371971885230936,0.8101538609192025,8.008462896027849,57.5,
632105,5,7,910,180,20,1.1047275943552468,0.2056673931240735,0.21053057689089863,-0.004863183766825124,0.08616328204742763,0.2605522622522063,0.19321160222109962,0.354975458985177,22.194187505315103,74.07306018808508,4.817251564540383,0.6681732718323319,4.809766168599748,0.7415148693734307,6.273021024226777,57.9,
632105,5,8,910,180,20,0.8640486343559922,0.031150970367284862,0.03431259385942029,-0.003161623492135425,0.07043397710876524,0.36216718502747847,0.22693847985773316,0.16818281602097962,20.853637389619134,66.84231153923514,3.23391766010653,0.17596923490249367,0.1569112487164794,0.15068711661292636,0.1019050040860887,57.8,
632106,1,0,786,160,20,1.0258366524772824,0.1960577362021464,0.1655104468815369,0.03054728932060949,0.07043397710876524,0.35829909374153013,0.05250074257687409,0.2633113341094424,33.98762479393384,61.31022934143909,4.011473662334975,0.35270548196848805,1.7499714872883856,0.4277016498364531,4.088017199108044,49.5,
632106,1,1,786,160,20,0.19990642726832955,0.04711623317844309,0.059103803140438026,-0.011987569961994939,0.08691249686283227,0.21725996361783712,0.09053033607188875,0.12831372373267638,29.825259945103113,53.52500279770774,3.078116749914096,0.45851992116376045,2.4537624984069604,0.4364766666472574,2.3078573391533244,49.5,
632105,5,9,910,180,20,0.948156918388236,0.2455789285896809,0.376070327922498,-0.13049139933281712,0.08208252784141265,0.23870117975554722,0.33868334446165616,0.2747839986065109,21.465096990285765,74.4371145088524,4.264470714853721,0.41621733206962863,5.454128222166228,0.5218949788582835,6.433153308599761,57.6,
632106,1,2,786,160,20,0.6356432288473124,0.15483361413902602,0.18040457704805143,-0.025570962909025413,0.07043397710876524,0.1976608368931217,0.03764651300514357,0.2901475800882198,23.558939873424816,38.335346787488426,4.535468707094599,0.7278338328983025,7.988768495128905,0.808467752599908,8.087031354078354,50.2,
632106,1,3,786,160,20,0.5493330045975264,0.25154667503743855,0.2032602955652551,0.04828637947218345,0.07901698456377589,0.27278263487221377,0.0015685865409811317,0.3298806477809501,17.520743016075464,26.326933610303772,3.94668265497105,0.5571681777459879,5.629270395994848,0.5710571791740607,7.288717959161205,50.5,
632106,1,4,786,160,20,0.5493330045975263,0.22738711415805063,0.24856158897124572,-0.021174474813195093,0.07043397710876524,0.15054798057648397,0.02201102610321512,0.13536751272387731,20.433290104087114,28.89103360709272,2.5194851732475416,0.5587539370010561,6.533334902646288,0.61036358472762,7.438526616567347,49.4,
632106,1,5,786,160,20,0.5493330045975263,0.028020291239479356,0.01754065478857637,0.010479636450902986,0.07043397710876524,0.2690241526533985,0.049528347825299884,0.17035119831010234,34.22906180768521,71.26058351618695,2.467260279535932,0.4348805505986343,0.2359587947723246,0.25745655849729626,0.1603074008293497,49.6,
632106,1,6,786,160,20,0.5493330045975263,0.05252699462821253,0.07661918505195162,-0.024092190423739085,0.07543105395664816,0.19699903457571102,0.09302827251415402,0.12323214682320466,42.20530469732216,69.28543933224606,2.238394400657081,0.21941672465941073,0.4908514189181656,0.2779410572878224,1.3181496168286266,49.9,
632106,1,7,786,160,20,0.22951702757275502,0.11004114568358632,0.12301849385260233,-0.01297734816901601,0.07576717384346394,0.3620845800589002,0.04406783793596303,0.25208583253948463,38.7939977045939,72.09840526836129,4.673211851263635,0.975411794432348,10.301659610938456,0.9460718166905283,8.049921224659883,49.5,
632106,1,8,786,160,20,0.7779118518246761,0.08593703012886882,0.21878594537063614,-0.13284891524176734,0.07043397710876524,0.22575469063874098,0.00427145709384355,0.15334109559901468,27.625895169023227,48.658199981475015,2.867451005360101,0.36503951904981563,4.139508845182786,0.5663061160645658,5.557486537934713,50.2,
632106,1,9,786,160,20,0.658241860848405,0.20481855395938134,0.22848522658973583,-0.02366667263035449,0.07576717384346394,0.32633073366286136,0.027703562656477082,0.33436956226405257,28.437219501083636,57.38892669393992,6.652525050901336,0.8006263499094065,10.1477756260317,0.8655951468569223,8.605352988298476,51.0,
632106,2,0,878,180,20,0.9954801042991911,0.31543879772821276,0.5097882540839337,-0.19434945635572093,0.09319574582165163,0.06395687449649853,0.025784073087927212,0.06862780750067851,17.61566824503261,26.32502115860402,1.3886002379008715,0.3218341233055064,3.768777579519356,0.4315987378572034,6.294739830205305,58.2,
632106,2,1,878,180,20,0.8034716208382501,0.23590715168646303,0.2208841144182254,0.015023037268237643,0.08179374450262582,0.05041743918789965,0.007729836461871115,0.19054766331912398,14.448879527269366,21.27871443845396,2.4633116409358395,0.5145794592443101,6.754054257247648,0.574548765899939,4.729425911949275,58.5,
632106,2,2,878,180,20,0.6322624913309214,0.09040558666685246,0.060748651261324296,0.029656935405528162,0.07043397710876524,0.10187296634450865,0.0022964498440920522,0.1960974426261615,16.0632779530776,21.57557002459553,2.599630373148112,0.7314234055265699,3.205767200754538,0.6607361524338198,4.428657879642964,57.1,
632106,2,3,878,180,20,1.0745822009388888,0.20979451988674086,0.34391841274205104,-0.13412389285531018,0.08096754097470812,0.09097754155338067,0.09675912465304673,0.09125549893545026,32.459087380444906,73.02019093785803,1.5141548332767183,0.5250483487733529,5.4741517043513115,0.4716350610418633,4.714267699277613,57.6,
632106,2,4,878,180,20,0.6699041450331626,0.11848652533051766,0.16637663438532357,-0.04789010905480591,0.08691249686283227,0.03921703541825583,0.3504508375755583,0.29876309920066435,57.252521730298994,91.11266599965134,2.603229286939006,0.34196329922671215,2.0908847228754945,0.6794078576150446,4.033727546217764,58.2,
632106,2,5,878,180,20,0.5978986174024432,0.18900185674866,0.21732672948938297,-0.028324872740722984,0.06650648120957715,0.1334890246135309,0.018527376650651628,0.12684113572029732,12.244568428172812,21.04481704757818,2.618249975313028,0.658754075630867,5.632601067898038,0.8420441693726124,6.85362186771173,59.1,
632106,2,6,878,180,20,0.7838059415274254,0.07239817925854657,0.09884461798775782,-0.02644643872921125,0.0735895906332592,0.026352522113901544,0.11057862920675705,0.19153298102430527,32.24166896445027,80.74101462272655,2.078897640180767,0.3494891614251856,1.8285494705260839,0.5954204347087909,3.875994400701289,58.8,
632106,2,7,878,180,20,0.9461470704325645,0.21619149581190555,0.20611872724339234,0.010072768568513218,0.08616328204742763,0.05668675484163327,0.20855628049803215,0.2964916184693742,42.67442576956547,97.51799330580336,3.43824043387884,0.6826707298492642,5.664827318299624,0.7640156849191224,4.982006060832737,57.5,
632106,2,8,878,180,20,0.7741929618102078,0.07952109536606358,0.06128338943348503,0.01823770593257855,0.08523346642563531,0.14559207877050373,0.04450414656771287,0.0723376815221437,13.777207166007656,24.248922389347758,1.72530091349654,0.6607484533843587,4.383604503383302,0.6151509839365872,4.954108053238314,59.0,
632106,2,9,878,180,20,0.6322624913309214,0.10146132262059647,0.08656194842688603,0.014899374193710443,0.07543105395664816,0.11917433679140607,0.076171364297599,0.1479408195127955,14.947212558937796,32.289092734835094,2.8805951410109403,0.6183569152938452,4.636026675798835,0.6335208834608872,4.768330116233242,58.9,
632106,3,0,1020,200,20,0.9117121464175475,0.1807251197131853,0.1382738197027928,0.04245130001039252,0.216730531103116,0.2957744473358507,0.33669702222606845,0.2855891198766189,8.273577933642022,56.348361558982695,10.567164852059964,0.6900503896814997,6.911530329851347,0.786737276860046,8.005690728441902,67.9,
632106,3,1,1020,200,20,0.4691006101403217,0.11320319958401572,0.09038350904259287,0.02281969054142284,0.15369879195838856,0.13898665084428605,0.19631069651262037,0.38557457616692775,25.49296772563761,62.20595449032291,11.842537983081973,0.8344561204172795,6.241752851797645,0.8451113758463086,7.571979846251134,68.4,
632106,3,2,1020,200,20,0.4691006101403217,0.013612272297055673,0.011139545977009195,0.0024727263200464786,0.12536584534703488,0.29380695398282536,0.19957778629127756,0.33575317462010035,48.15060244032729,77.61141876381113,9.122314250535116,0.19292101213974586,0.05493844145215075,0.3427271659971874,0.12468232273622697,68.4,
632106,3,3,1020,200,20,0.5659917351363473,0.07905577606889536,0.09143349337608547,-0.012377717307190117,0.147898888251328,0.35079660186390293,0.2550411659335402,0.3158027379840718,21.224742296567467,48.452913094032404,9.131360425280423,0.5823835546795469,5.887423501379417,0.6288245329450913,4.591200030283065,69.2,
